"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","0","34"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1216","6","1210"
"BootServicesTest\ImageServicesTest","123","2","121"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","59","8","51"
"RuntimeServicesTest\TimeServicesTest","46","4","42"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1492","0","1492"
"DevicePathProcotols\DevicePathProcotolTest","12","0","12"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","55","36","19"
"NetworkSupportTest\SimpleNetworkProtocolTest","28","1","27"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","0","12"
"ConsoleSupportTest\SimpleTextInputExProtocolTest","10","0","10"
"ConsoleSupportTest\SimpleInputProtocolTest","4","0","4"
"ConsoleSupportTest\SimpleOutputProtocolTest","66","0","66"
"GenericTest\EFICompliantTest","35","27","8"
"MediaAccessTest\SimpleFileSystemProtocolTest","147","35","112"
"MediaAccessTest\BlockIOProtocolTest","16","0","16"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"SecureTechTest\RNGProtocolTest","10","0","10"
"Total service\Protocol","3690","130","3560"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.13","0","0","D7A537B7-96A2-478D-A2D3-67CA68938EE2","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:797: Convert result: UNKNOWN(0003,000a) - Expected: VenPcAnsi()","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.14","0","0","EABA3B8D-0AAD-4729-B02E-B6A489DC174D","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:833: Convert result: UNKNOWN(0003,000a) - Expected: UartFlowCtrl(Hardware)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.18","0","0","77EBCE11-3621-4900-BDB2-95012ACDCA46","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:911: Convert result: UNKNOWN(0003,000c) - Expected: IPv4(12.34.56.78,TCP,Static,192.168.67.89,192.168.67.1,255.255.255.0)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.19","0","0","EF32BE73-F5B7-4545-AFD7-5EFBDC018F16","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:953: Convert result: UNKNOWN(0003,000d) - Expected: IPv6(1234:5678:ABCD:1234:5678:ABCD:1234:5678,UDP,Static,5678:ABCD:1234:5678:ABCD:1234:5678:ABCD,8,5678:ABCD:1234:5678:ABCD:1","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.20","0","0","BDF0860E-12B6-4C2A-A26C-8E258799A8D6","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:992: Convert result: UNKNOWN(0003,000e) - Expected: Uart(115200,8,O,1.5)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.25","0","0","2CCD0CBB-395F-4B76-8AE8-3F4A07984F3A","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1066: Convert result: UNKNOWN(0003,0011) - Expected: Unit(0xAB)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.31","0","0","5B136106-CEE0-46D9-87A9-681D70F71F17","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1179: Convert result: UNKNOWN(0004,0005) - Expected: Media(BA3A77E6-39A2-4375-A39A-108BFFCCE1AA)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.33","0","0","44F98053-BBF7-4002-9A7E-6B4D373E18FF","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1216: Convert result: UNKNOWN(0004,0008) - Expected: Offset(0x12, 0x1234)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.38","0","0","77CDAE2C-642C-4113-B659-252342B116B6","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1256: Convert result: UNKNOWN(0004,0009) - Expected: RamDisk(0xA0000000B0000000,0xA0000000BFFFFFFF,3,BA3A77E6-39A2-4375-A39A-108BFFCCE1AA)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.34","0","0","44ED02E4-48C7-42DF-BE12-60C1B27FE8AB","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1451: Convert result: UNKNOWN(0003,0014) - Expected: Vlan(18)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.30","0","0","596665CA-74E6-4F6E-88D8-6E26E53A42AB","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1714: Convert result: UNKNOWN(0003,0015) - Expected: FibreEx(0x123456789ABCDEF0,0xABCDEF1234567890)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.32","0","0","DB0E6E8B-1D57-41E5-B874-4CE85AD5764C","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1754: Convert result: UNKNOWN(0003,000a) - Expected: SAS(0x31000004CF13F6BD,0xABCDEF,0x0,SAS,External,Direct,0x6A,0x0)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.35","0","0","4E3DFEFC-EEBB-46D0-A1C3-83AA026DF11B","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1807: Convert result: UNKNOWN(0003,0016) - Expected: SasEx(0x0123456789ABCDEF,0xABCDEF0123456789,0x0,SAS,External,Direct,0x6A)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.36","0","0","21E74335-50C9-4DEB-8A9D-F40297FCA226","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1843: Convert result: NVMe(0xab124bef,89-67-45-23-01-ef-cd-ab) - Expected: NVMe(0xAB124BEF,AB-CD-EF-01-23-45-67-89)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.39","0","0","0D823B4B-58B4-4882-9F38-0BFB03A029A3","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1880: Convert result: UNKNOWN(0003,0018) - Expected: Uri(Uri)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","8236178A-01A6-4454-A9C9-18E90AA5FE29","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1916: Convert result: UNKNOWN(0003,0019) - Expected: UFS(0,3)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.41","0","0","23BCD190-10B4-4063-9502-EA5C14FC721E","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1991: Convert result: UNKNOWN(0003,001b) - Expected: Bluetooth(77FAF5201300)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.42","0","0","6FACCC19-7785-49E6-AF86-9B5F6953607D","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2037: Convert result: UNKNOWN(0003,001c) - Expected: Wi-Fi(It's a SSID)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","C57AD77D-53DD-4669-949F-E633A191B771","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2114: Convert result: UNKNOWN(0003,001e) - Expected: BluetoothLE(77FAF5201300,0)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","5A9904C6-ED34-43CA-BF58-3AC04390F1D0","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2153: Convert result: UNKNOWN(0003,001f) - Expected: Dns(192.168.22.100,192.168.22.101)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","BF73C00E-5A62-4A20-BE15-4D837EE57DDF","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2242: Convert result: UNKNOWN(0003,0013) - Expected:iSCSI(MyTargetName,0x12AB,0x0000005678000000,CRC32C,None,CHAP_BI,TCP)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.1.2","0","0","09A4021D-2804-49FA-8295-30B1CF27F788","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToTexT -ConvertDeviceNodeToText() must set a string to describe the device node structure.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:297:Convert result: UNKNOWN(0001,0001) - Expected: Pci(0,0x10)","0x00010001","A9092653-D44E-407F-A51E-940BE4770A26","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Functionality_0_0_A9092653-D44E-407F-A51E-940BE4770A26.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.1.3","0","0","97DEFF32-A4D0-4909-A7FA-98CF3ECFF5F0","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToTexT -ConvertDeviceNodeToText() must set a string to describe the device node structure.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:332:Convert result: Ata(0,0,0) - Expected: Ata(Primary,Master,0)","0x00010001","A9092653-D44E-407F-A51E-940BE4770A26","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Functionality_0_0_A9092653-D44E-407F-A51E-940BE4770A26.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.1","0","0","11993701-534B-4804-B917-726BC9574313","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:435:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/Acpi(PNP0604,0) - Expected: Acpi(PNP0A03,0)/Pci(0,0x10)/Acpi(PNP0604,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.2","0","0","DB90A554-C75F-409E-9D40-CCCD6AC6D057","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:489:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/Ata(0,0,0) - Expected: Acpi(PNP0A03,0)/Pci(1,0x10)/Ata(Primary,Master,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.3","0","0","532045B2-8CB7-4C27-8372-C280E4E1F929","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:542:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/UNKNOWN(0001,0001) - Expected: Acpi(PNP0A03,0)/Pci(0,0xC)/Pci(0,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"NetworkSupportTest\SimpleNetworkProtocolTest","5.11.1.6.10","0","0","2143092E-03DD-4806-9FD6-08D42B9ABFC6","FAIL","EFI_SIMPLE_NETWORK_PROTOCOL.ReceiveFilters - Invoke ReceiveFilters() to reset multicast receive filters list","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/SimpleNetwork/BlackBoxTest/SimpleNetworkBBTestFunction.c:891:Status - Unsupported, Filter - 0, Mask - 0,Count - 0(0), Address - 0, 0, 0","0x00010001","7A1E587D-53AC-444E-A5A1-81CD3F4F04D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)/Mac(525400123456)","ReceiveFilter_Func_0_0_7A1E587D-53AC-444E-A5A1-81CD3F4F04D4.log"
"GenericTest\EFICompliantTest","5.22.1.2.17","0","0","B7CD2D76-EA43-4013-B7D1-59EB2EC9BF1B","FAIL","UEFI-Compliant - Whether platform includes a configuration infrastructure","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1106:HiiDatabase - Yes, HiiString - Yes, HiiConfigRouting - Yes, HiiConfigAccess - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.2","0","0","72BA0E86-58E5-48DD-8529-88C68383118D","FAIL","EFI Compliant - UGA_DRAW protocol must be implemented if a platform includes graphical console devices.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1254:GOP - No, EDID Discovered - No, EDID Active - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.3","0","0","18670DB1-89FB-4DE4-B10F-898E047D952A","FAIL","EFI Compliant - SIMPLE_POINTER protocol must be implemented if a platform includes a pointer device as part of its console support.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1327:Pointer - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.4","0","0","BF38A3FD-58AC-419A-ABC2-C60BAE9CFE67","FAIL","EFI Compliant - BLOCK_IO, DISK_IO, SIMPLE_FILE_SYSTEM, UNICODE_COLLATION protocols must be implemented if a platform supports to boot from a disk device.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1446:Block IO - Yes, Disk IO - No, Simple FS - Yes, Unicode Collation - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.5","0","0","98551AE7-5020-4DDD-861A-CFFFB4D60382","FAIL","EFI Compliant - PXE_BC protocols and one of UNDI/SNP/MNP must be implemented if a platform supports to boot from a network device.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1635:SetupMode equal zero - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.15","0","0","4C82EB2D-C785-410C-95D1-AE27122144C8","FAIL","UEFI-Compliant - UEFI V6 General Network Application required.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1949:Dhcp6SB-N, Tcp6SB-N, Ip6SB-N, Udp6SB-N, Ip6Config-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.6","0","0","517BCBEB-4982-4A7E-8551-CA847DDC21C2","FAIL","EFI Compliant - SERIAL_IO protocol must be implemented if a platform includes a byte-stream device.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2194:Serial IO - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
