"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","0","34"
"BootServicesTest\MemoryAllocationServicesTest","102","0","102"
"BootServicesTest\ProtocolHandlerServicesTest","1216","3","1213"
"BootServicesTest\ImageServicesTest","125","1","124"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","59","5","54"
"RuntimeServicesTest\TimeServicesTest","46","2","44"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","3","9"
"LoadedImageProtocolTest","1492","0","1492"
"DevicePathProcotols\DevicePathProcotolTest","13","0","13"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","55","34","21"
"NetworkSupportTest\SimpleNetworkProtocolTest","38","0","38"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","0","12"
"ConsoleSupportTest\SimpleTextInputExProtocolTest","10","0","10"
"ConsoleSupportTest\SimpleInputProtocolTest","4","0","4"
"ConsoleSupportTest\SimpleOutputProtocolTest","66","0","66"
"ConsoleSupportTest\GraphicsOutputProtocolTest","20","2","18"
"GenericTest\EFICompliantTest","35","27","8"
"MediaAccessTest\SimpleFileSystemProtocolTest","161","10","151"
"MediaAccessTest\BlockIOProtocolTest","16","0","16"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"SecureTechTest\RNGProtocolTest","10","0","10"
"Total service\Protocol","3701","94","3607"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.30","0","0","596665CA-74E6-4F6E-88D8-6E26E53A42AB","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1717: Convert result: UNKNOWN(0003,0015) - Expected: FibreEx(0x123456789ABCDEF0,0xABCDEF1234567890)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.32","0","0","DB0E6E8B-1D57-41E5-B874-4CE85AD5764C","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1757: Convert result: UNKNOWN(0003,000a) - Expected: SAS(0x31000004CF13F6BD,0xABCDEF,0x0,SAS,External,Direct,0x6A,0x0)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.35","0","0","4E3DFEFC-EEBB-46D0-A1C3-83AA026DF11B","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1810: Convert result: UNKNOWN(0003,0016) - Expected: SasEx(0x0123456789ABCDEF,0xABCDEF0123456789,0x0,SAS,External,Direct,0x6A)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.36","0","0","21E74335-50C9-4DEB-8A9D-F40297FCA226","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1846: Convert result: NVMe(0xab124bef,89-67-45-23-01-ef-cd-ab) - Expected: NVMe(0xAB124BEF,AB-CD-EF-01-23-45-67-89)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.39","0","0","0D823B4B-58B4-4882-9F38-0BFB03A029A3","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1883: Convert result: Uri(Ur - Expected: Uri(Uri)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","8236178A-01A6-4454-A9C9-18E90AA5FE29","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1919: Convert result: UNKNOWN(0003,0019) - Expected: UFS(0,3)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.41","0","0","23BCD190-10B4-4063-9502-EA5C14FC721E","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1994: Convert result: UNKNOWN(0003,001b) - Expected: Bluetooth(77FAF5201300)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.7.1.42","0","0","6FACCC19-7785-49E6-AF86-9B5F6953607D","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2040: Convert result: UNKNOWN(0003,001c) - Expected: Wi-Fi(It's a SSID)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","C57AD77D-53DD-4669-949F-E633A191B771","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2117: Convert result: UNKNOWN(0003,001e) - Expected: BluetoothLE(77FAF5201300,0)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","5A9904C6-ED34-43CA-BF58-3AC04390F1D0","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2156: Convert result: UNKNOWN(0003,001f) - Expected: Dns(192.168.22.100,192.168.22.101)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","","0","0","BF73C00E-5A62-4A20-BE15-4D837EE57DDF","FAIL","EFI_DEVICE_PATH_FROM_TEXT_PROTOCOL - ConvertDeviceNodeToText must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2245: Convert result: UNKNOWN(0003,0013) - Expected:iSCSI(MyTargetName,0x12AB,0x0000005678000000,CRC32C,None,CHAP_BI,TCP)","0x00010001","C843762A-8D11-46B8-8417-97A892809AB0","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.1.2","0","0","09A4021D-2804-49FA-8295-30B1CF27F788","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToTexT -ConvertDeviceNodeToText() must set a string to describe the device node structure.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:297:Convert result: UNKNOWN(0001,0001) - Expected: Pci(0,0x10)","0x00010001","A9092653-D44E-407F-A51E-940BE4770A26","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDeviceNodeToText_Functionality_0_0_A9092653-D44E-407F-A51E-940BE4770A26.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.1","0","0","11993701-534B-4804-B917-726BC9574313","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:435:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/Acpi(PNP0604,0) - Expected: Acpi(PNP0A03,0)/Pci(0,0x10)/Acpi(PNP0604,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.2","0","0","DB90A554-C75F-409E-9D40-CCCD6AC6D057","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:489:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/Ata(0,0,0) - Expected: Acpi(PNP0A03,0)/Pci(1,0x10)/Ata(Primary,Master,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"DevicePathProcotols\DevicePathToTextProcotolTest","5.4.5.2.3","0","0","532045B2-8CB7-4C27-8372-C280E4E1F929","FAIL","EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDevicePathToTexT -ConvertDevicePathToText() must set a string to describe the device path structure.","SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:542:Convert result: /Acpi(PNP0A03,0)/UNKNOWN(0001,0001)/UNKNOWN(0001,0001) - Expected: Acpi(PNP0A03,0)/Pci(0,0xC)/Pci(0,0)","0x00010001","1AB644BA-1CB5-4533-B5CD-301EEB5C09D4","VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B)","ConvertDevicePathToText_Functionality_0_0_1AB644BA-1CB5-4533-B5CD-301EEB5C09D4.log"
"ConsoleSupportTest\GraphicsOutputProtocolTest","5.6.6.3.6","0","0","5CA291CC-84A0-489D-9B2A-0F2FCCC60B29","FAIL","EFI_GRAPHICS_OUTPUT_PROTOCOL.Blt EfiBltBufferToVide operation should write data to video screen and EfiBltVideoToBltBuffer operation should read data from video display rectangle.","SctPkg/TestCase/UEFI/EFI/Protocol/GraphicsOutput/BlackBoxTest/GraphicsOutputBBTestFunction.c:1343: Status = Success,Video Source=(0x0),Buffer Destination=(0x0), Width=683, Height=384, Delta=2732","0x00010000","B504931B-BC55-4E84-8229-F831623785FB","No device path","BltVideoBltBuffer_Func _0_0_B504931B-BC55-4E84-8229-F831623785FB.log"
"ConsoleSupportTest\GraphicsOutputProtocolTest","5.6.6.3.1","0","0","95A44702-CEA0-480F-9F84-E24C17BF4779","FAIL","EFI_GRAPHICS_OUTPUT_PROTOCOL.Blt EfiBltVideoFill operation should fill graphic screen with pixels.","SctPkg/TestCase/UEFI/EFI/Protocol/GraphicsOutput/BlackBoxTest/GraphicsOutputBBTestFunction.c:880: Status = Success, Mode index = 0, Pixel Index = 1, Source=(0x0), Destination=(0x0), Width=683, Height=384, Pixel Get = 0xFF0000F8, Pixel expected = 0xFF0000FF, Delta=0, Blt=255","0x00010000","442B902B-44A8-4C1E-BF2C-50EC4FA4367B","No device path","BltVideoFill_Func_0_0_442B902B-44A8-4C1E-BF2C-50EC4FA4367B.log"
"GenericTest\EFICompliantTest","5.22.1.2.17","0","0","B7CD2D76-EA43-4013-B7D1-59EB2EC9BF1B","FAIL","UEFI-Compliant - Whether platform includes a configuration infrastructure","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1106:HiiDatabase - Yes, HiiString - Yes, HiiConfigRouting - No, HiiConfigAccess - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.2","0","0","72BA0E86-58E5-48DD-8529-88C68383118D","FAIL","EFI Compliant - UGA_DRAW protocol must be implemented if a platform includes graphical console devices.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1254:GOP - Yes, EDID Discovered - No, EDID Active - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.3","0","0","18670DB1-89FB-4DE4-B10F-898E047D952A","FAIL","EFI Compliant - SIMPLE_POINTER protocol must be implemented if a platform includes a pointer device as part of its console support.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1327:Pointer - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.4","0","0","BF38A3FD-58AC-419A-ABC2-C60BAE9CFE67","FAIL","EFI Compliant - BLOCK_IO, DISK_IO, SIMPLE_FILE_SYSTEM, UNICODE_COLLATION protocols must be implemented if a platform supports to boot from a disk device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1446:Block IO - Yes, Disk IO - No, Simple FS - Yes, Unicode Collation - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.5","0","0","98551AE7-5020-4DDD-861A-CFFFB4D60382","FAIL","EFI Compliant - PXE_BC protocols and one of UNDI/SNP/MNP must be implemented if a platform supports to boot from a network device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1635:SetupMode equal zero - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.15","0","0","4C82EB2D-C785-410C-95D1-AE27122144C8","FAIL","UEFI-Compliant - UEFI V6 General Network Application required.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:1949:Dhcp6SB-N, Tcp6SB-N, Ip6SB-N, Udp6SB-N, Ip6Config-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.6","0","0","517BCBEB-4982-4A7E-8551-CA847DDC21C2","FAIL","EFI Compliant - SERIAL_IO protocol must be implemented if a platform includes a byte-stream device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2194:Serial IO - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.7","0","0","213A75C9-7F3D-42DB-B32A-02DBD698319D","FAIL","EFI Compliant - PCI_ROOT_BRIDGE_IO and PCI_IO protocols must be implemented if a platform includes PCI bus support.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2282:PCI Root Bridge - No, PCI IO - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.8","0","0","0CCD5843-5BB5-4FC2-A732-DB17C414A43D","FAIL","EFI Compliant - USB_HC and USB_IO protocols must be implemented if a platform includes USB bus support.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2370:USB HC - No, USB IO - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.18","0","0","5AEA7246-BCF9-4BA4-81D2-832C984146F3","FAIL","UEFI-Compliant - EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL must be implemented if a platform includes an NVM Express controller.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2442:NVM Express Pass Thru protocol - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.19","0","0","5CB0CDB5-AC80-4983-B710-4B0BF0191563","FAIL","UEFI-Compliant - EFI_BLOCK_IO_PROTOCOL must be existed if the platform supports booting from a block-oriented NVM Express controller. EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL may be required.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2567:NVMExpressPassThru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.9","0","0","2B83418F-E7FB-4528-B6FF-C9D487AE2EFF","FAIL","EFI Compliant - SCSI_PASS_THRU protocol must be implemented if a platform includes an I/O system that uses SCSI command packets.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2642:Ext SCSI Pass Thru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.13","0","0","28C068F2-F398-488A-B059-534E982D9C85","FAIL","UEFI-Compliant EFI_SCSI IO_PROTOCOL, EFI_Block IO_PROTOCOL and EFI_EXT_SCSI_PASS_THRU_PROTOCOL must be implemented if a platform supports booting from a SCSI peripheral device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2744:SCSI IO - No, Block IO - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.14","0","0","6B7077A6-4B13-4E13-9B1F-0C4B3A8669E2","FAIL","UEFI-Compliant EFI_ISCSI_INITIATOR_NAME_PROTOCOL and EFI_AUTHENTICATION_INFO_PROTOCOL must be implemented if a platform supports booting from a ISCSI peripheral device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2873: Iscsi Initiator Name - No, Authentication Info - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.10","0","0","3EE22696-0875-46F4-8884-BA124C7EAFF0","FAIL","EFI Compliant - DEBUG_SUPPORT and DEBUG_PORT protocols must be implemented if a platform supports debugging capabilities.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:2964:Debug Support - No, Debug Port - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.11","0","0","329027CE-406E-48C8-8AC1-A02C1A6E3983","FAIL","EFI Compliant - PLATFORM_DRIVER_OVERRIDE protocol must be implemented if a platform includes the ability to override the default driver.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3036:Platform Driver Override - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.20","0","0","563F654F-ABA8-4539-804B-506305072623","FAIL","UEFI-Compliant - EFI_ATA_PASS_THRU_PROTOCOL must be implemented if a platform includes an I/O subsystem that utilizes ATA command packets.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3107:Ata Pass Thru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.16","0","0","1D0A2F2A-0924-4B8C-9FC7-B185CC22E118","FAIL","UEFI-Compliant - Whether EBC Interpreter protocol must exist in this platform","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3181:Status - Success, Expected - Success","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.21","0","0","2E6D1733-6D39-49AB-A886-1B6DE44566A8","FAIL","UEFI-Compliant - EFI_DNS4_PROTOCOL, EFI_DNS4_SERVICE_BINDING_PROTOCOL must be existed if the platform supports DNS for IPv4 stack.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3272:DNS4SB-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.22","0","0","E02A6EF3-4B70-40EC-AA23-50B7B972B065","FAIL","UEFI-Compliant - EFI_DNS6_PROTOCOL, EFI_DNS6_SERVICE_BINDING_PROTOCOL must be existed if the platform supports DNS for IPv6 stack.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3405:DNS6SB-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.23","0","0","CB6F7B77-0B15-43F7-A95B-8C7F9FD70B21","FAIL","UEFI-Compliant - EFI_TLS_PROTOCOL, EFI_TLS_SERVICE_BINDING_PROTOCOL, EFI_TLS_CONFIGURATION_PROTOCOL must be existed if the platform supports TLS feature.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3551:TLSSB-N, TLSConfig-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.24","0","0","77FDDB95-5969-4FB4-A218-5C0C760B0564","FAIL","UEFI-Compliant - EFI_HTTP_PROTOCOL, EFI_HTTP_SERVICE_BINDING_PROTOCOL, EFI_HTTP_UTILITIES_PROTOCOL must be existed if the platform includes the ability to perform a HTTP-based boot from a network device.","SctPkg/TestCase/UEFI/EFI/Generic/EfiCompliant/BlackBoxTest/EfiCompliantBBTestPlatform_uefi.c:3701:HTTPSB-N, HTTP Utilities-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
